query,page,clicks,impressions,ctr,position
silicona 250 ml,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,4,0.0,3.0
silicona adhesivo,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,1,0.0,4.0
silicona aerosol para autos,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,1,0.0,37.0
silicona artesco,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,5,0.0,1.0
silicona autos,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,2,0.0,10.5
silicona brillo y proteccion,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,1,0.0,9.0
silicona de 250 ml,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,1,0.0,4.0
silicona en aerosol,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,5,0.0,26.8
silicona en aerosol para autos,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,11,0.0,22.636363636363637
silicona fria,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,24,0.0,16.125
silicona fria,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-teoria-/1148/1148,0,3,0.0,13.666666666666666
silicona fria precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,6,0.0,12.0
silicona grande,https://districomp.com.uy/p/pistola-de-silicona-grande-/60/60,0,1,0.0,9.0
silicona liquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-100ml-teoria-/1235/1235,0,2,0.0,4.5
silicona liquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,740,0.0,6.321621621621621
silicona liquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-teoria-/1148/1148,0,22,0.0,7.2272727272727275
silicona liquida 100 ml precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-100ml-teoria-/1235/1235,0,1,0.0,10.0
silicona liquida 250 ml,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,1,0.0,81.0
silicona liquida 250 ml precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,2,0.0,38.5
silicona liquida 250 ml precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-teoria-/1148/1148,0,1,0.0,4.0
silicona liquida artesco,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,10,0.0,17.3
silicona liquida con aplicador,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,1,0.0,1.0
silicona liquida grande precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,1,0.0,8.0
silicona liquida precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,6,0.0,8.166666666666668
silicona líquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-100ml-teoria-/1235/1235,0,1,0.0,12.0
silicona líquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,31,0.0,10.03225806451613
silicona líquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-teoria-/1148/1148,0,1,0.0,9.0
silicona líquida artesco 250 ml precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,2,0.0,8.0
silicona líquida precio,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,2,0.0,50.0
silicona para auto,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,2,0.0,8.0
silicona pistola,https://districomp.com.uy/p/pistola-de-silicona-grande-/60/60,0,1,0.0,62.0
silicona spray para autos,https://districomp.com.uy/p/silicona-en-aerosol-para-autos-jupiter/1296/1296,0,2,0.0,9.0
silicona.liquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-100ml-teoria-/1235/1235,0,1,0.0,6.0
silicona.liquida,https://districomp.com.uy/p/adhesivo-silicona-liquida-250ml-artesco/3196/3196,0,4,0.0,5.5
silla,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,14,0.0,50.57142857142857
silla,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,2,0.0,1.0
silla,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,4,0.0,2.0
silla acolchonada,https://districomp.com.uy/p/silla-donna-eames-acolchonada-blanca/4097/4097,0,4,0.0,17.75
silla alta con respaldo,https://districomp.com.uy/p/silla-banqueta-alta-con-respaldo-giratoria-cajero-negra/4106/4106,0,4,0.0,8.0
silla apilable,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,13,0.0,3.076923076923077
silla apilable,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,1,0.0,30.0
silla apilable negra,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,2,0.0,6.5
silla apilable negra,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,1,0.0,1.0
silla apilable oficina,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-azul/4078/4078,0,1,0.0,6.0
silla apilable oficina,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,2,0.0,32.5
silla apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,5,0.0,8.6
silla azul oficina,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-azul/4078/4078,0,1,0.0,1.0
silla banqueta,https://districomp.com.uy/p/silla-banqueta-alta-con-respaldo-giratoria-cajero-negra/4106/4106,0,2,0.0,8.0
silla blanca,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,27,0.0,8.62962962962963
silla blanca eames,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,4,0.0,3.0
silla blanca escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,35.0
silla butaca,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,23,0.0,9.478260869565217
silla cajero,https://districomp.com.uy/p/silla-banqueta-di-trento-con-respaldo-giratoria-cajero-negra-/6724/6720,0,1,0.0,95.0
silla computadora,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,5,0.0,33.0
silla con apoya brazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,1,0.0,9.0
silla con apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,4,0.0,9.5
silla con escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,1.0
silla de cajero,https://districomp.com.uy/p/silla-banqueta-alta-donna-con-respaldo-giratoria-cajero-negra/6223/6219,0,1,0.0,70.0
silla de computador,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,42.0
silla de ejecutivo,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,6.0
silla de esceitorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,10.0
silla de escritori,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,10.0
silla de escritorii,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,9.0
silla de escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,10,0.0,33.0
silla de escritorio blanca,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,68.0
silla de escritorio celeste,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,9.0
silla de escritorio divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,84,0.0,8.702380952380953
silla de escritorio ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,9,0.0,6.333333333333333
silla de escritorio ergonomica,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,70.0
silla de escritorio fija,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,90.0
silla de escritorio mesh,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,6.0
silla de escritorio negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,8.0
silla de escritorio oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,3,0.0,46.333333333333336
silla de escritorio uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,19.5
silla de escritorio.,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,10.0
silla de escritorios,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,4.5
silla de gerencia,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,91.0
silla de oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,51,0.0,11.745098039215685
silla de oficina verde,https://districomp.com.uy/p/silla-donna-eames-verde-/4094/4094,0,1,0.0,21.0
silla de pc,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,33.0
silla de scritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,10.0
silla de.escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,3,0.0,6.666666666666667
silla dibujo,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,67.0
silla divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,5,0.0,10.8
silla dona,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,1,0.0,5.0
silla dona,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,3,0.0,3.6666666666666665
silla donna,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,7,0.0,3.7142857142857144
silla donna,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-azul/4078/4078,0,7,0.0,3.142857142857143
silla donna,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,2,0.0,4.0
silla donna,https://districomp.com.uy/p/silla-donna-eames-acolchonada-blanca/4097/4097,0,1,0.0,2.0
silla donna,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,1,0.0,2.0
silla donna,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,27,0.0,3.2962962962962963
silla donna,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-azul/4056/4056,0,22,0.0,3.0454545454545454
silla donna,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,51,0.0,13.666666666666666
silla donna,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-verde-/4060/4060,0,1,0.0,4.0
silla donna,https://districomp.com.uy/p/silla-ejecutiva-donna-elegance-negro/4052/4052,0,1,0.0,2.0
silla eacritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,12.0
silla eames,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,11,0.0,24.818181818181817
silla eames apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,14,0.0,6.214285714285714
silla eames blanca,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,6,0.0,10.5
silla eames blanca,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,1,0.0,9.0
silla eames con apoyabrazo,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,2,0.0,8.5
silla eames con apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,15,0.0,4.066666666666666
silla eames gris,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,8,0.0,5.75
silla eames gris claro,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,2,0.0,9.0
silla eames gris oscuro,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,1,0.0,37.0
silla eames negra,https://districomp.com.uy/p/silla-donna-eames-negra/4069/4069,0,1,0.0,10.0
silla eames roja,https://districomp.com.uy/p/silla-donna-eames-roja/4071/4071,0,1,0.0,10.0
silla eames rosada,https://districomp.com.uy/p/silla-donna-eames-rosada/4096/4096,0,5,0.0,46.2
silla eames verde,https://districomp.com.uy/p/silla-donna-eames-verde-/4094/4094,0,5,0.0,34.4
silla eames verde agua,https://districomp.com.uy/p/silla-donna-eames-verde-/4094/4094,0,1,0.0,50.0
silla ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-azul/4056/4056,0,54,0.0,5.333333333333333
silla ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-negra/4065/4065,0,25,0.0,5.96
silla ejecutiva de escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
silla ejecutiva ergonomica,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,94.5
silla ejecutiva escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,8,0.0,4.375
silla ejecutiva mesh,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,3,0.0,5.333333333333333
silla ejecutiva negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,4.0
silla ejecutivo,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,4,0.0,7.25
silla ergonomica,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,44,0.0,88.11363636363636
silla ergonomica,https://districomp.com.uy/p/silla-de-escritorio-donna-ergonomica-negra-y-azul-/4103/4103,0,1,0.0,42.0
silla ergonomica de oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,60.0
silla ergonomica escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,44.5
silla ergonomica oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,90.0
silla ergonómica,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,87.5
silla ergonómica escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,52.0
silla ergonómica oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,44.0
silla es ritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,11.0
silla escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,4,0.0,35.0
silla escritorio blanca,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,30.0
silla escritorio divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,73,0.0,9.095890410958905
silla escritorio ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,3,0.0,5.333333333333333
silla escritorio negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,12,0.0,3.75
silla escritorio sodimac,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,25.0
silla escritorio uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,25.5
silla escritorio.,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,8.0
silla escritorios,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,31.0
silla esxritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,11.0
silla europa,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-azul/4078/4078,0,2,0.0,1.0
silla europa,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,2,0.0,6.0
silla gamer divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,13.5
silla giratoria,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,3,0.0,94.33333333333333
silla giratoria alta,https://districomp.com.uy/p/silla-banqueta-alta-con-respaldo-giratoria-cajero-negra/4106/4106,0,1,0.0,5.0
silla gris,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,1,0.0,1.0
silla mesh,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,25,0.0,4.12
silla mesh ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,4.0
silla mesh ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-multilaser-mesh-adapt-negra/6535/6531,0,1,0.0,4.0
silla mesh negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,9,0.0,1.4444444444444444
silla mesh negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-multilaser-mesh-adapt-negra/6535/6531,0,1,0.0,3.0
silla milan negra,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,1,0.0,10.0
silla negra,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,1,0.0,2.0
silla negra,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-negra/4100/4100,0,5,0.0,5.8
silla negra escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,1.0
silla negra oficina,https://districomp.com.uy/p/silla-de-oficina-apilable-donna-europa-negra/4077/4077,0,1,0.0,1.0
silla oficin,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,10.0
silla oficina ergonómica,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,76.0
silla para escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,14,0.0,6.357142857142857
silla para escritorio negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
silla pc,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,61.0
silla se escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
silla sin apoyabrazos,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,1,0.0,12.0
silla tipo,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,1,0.0,5.0
silla tipo butaca,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,2,0.0,30.0
silla tipo butaca,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-negra/4100/4100,0,1,0.0,15.0
silla trento,https://districomp.com.uy/p/silla-banqueta-di-trento-con-respaldo-giratoria-cajero-negra-/6724/6720,0,2,0.0,45.0
silla verde,https://districomp.com.uy/p/silla-donna-eames-verde-/4094/4094,0,2,0.0,1.0
silla verde oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,2,0.0,8.5
silla x5,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-azul/4066/4066,0,1,0.0,50.0
silla x5,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-negra/4065/4065,0,38,0.0,29.42105263157895
silla x5,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-roja/4067/4067,0,6,0.0,5.833333333333333
silla x5 red,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-azul/4066/4066,0,2,0.0,41.5
silla x5 red,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-negra/4065/4065,0,4,0.0,35.75
silla y escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,5.0
silla.blanca,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,4,0.0,3.5
silla.de.escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,5,0.0,8.2
silla.ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,1,0.0,12.0
silla.escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,11,0.0,9.818181818181818
silla.oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,10.0
sillade oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,11.0
sillas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,9,0.0,34.111111111111114
sillas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,29,0.0,73.41379310344827
sillas apilable,https://districomp.com.uy/p/silla-apilable-donna-milan-sin-apoyabrazos-negra/4072/4072,0,1,0.0,3.0
sillas apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,2,0.0,4.0
sillas computadora,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,24.0
sillas computadoras,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,19.0
sillas con apoyabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,2,0.0,10.5
sillas con posabrazos,https://districomp.com.uy/p/silla-donna-eames-con-apoyabrazos-tipo-butaca-blanca/4099/4099,0,1,0.0,9.0
sillas de,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,32.0
sillas de computadora,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,21.0
sillas de ejecutivo,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,2,0.0,4.0
sillas de escritorio,https://districomp.com.uy/,0,1,0.0,1.0
sillas de escritorio,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,2,0.0,17.5
sillas de escritorio,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,41.0
sillas de escritorio blanca,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,65.0
sillas de escritorio blancas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,14.0
sillas de escritorio con ruedas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,48.0
sillas de escritorio electroventas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,43,0.0,9.604651162790697
sillas de escritorio ergonometricas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,12.0
sillas de escritorio ergonomicas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,58,0.0,50.98275862068966
sillas de escritorio ergonómicas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,13,0.0,17.923076923076923
sillas de escritorio montevideo,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,22,0.0,10.954545454545455
sillas de escritorio tienda inglesa,https://districomp.com.uy/p/lapiz-detector-de-billetes-falsos/749/749,0,2,0.0,69.0
sillas de escritorios,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,7,0.0,60.714285714285715
sillas de espera,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-espera/1,0,25,0.0,52.64
sillas de espera de oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,4.0
sillas de oficina,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,12,0.0,14.75
sillas de oficina blancas,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,1,0.0,21.0
sillas de oficina dibujo,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,9.0
sillas de oficina ejecutiva,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
sillas de oficina montevideo,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,19.0
sillas de oficina montevideo,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,9,0.0,15.555555555555555
sillas de oficina negra,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,1.0
sillas de oficina uruguay,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,2,0.0,21.5
sillas de papel,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas-de-oficina/1,0,1,0.0,63.0
sillas divino,https://districomp.com.uy/mobiliario-y-equipamiento/mobiliario/sillas/1,0,14,0.0,11.571428571428571
sillas donna,https://districomp.com.uy/p/silla-donna-eames-blanca/4070/4070,0,1,0.0,3.0
sillas donna,https://districomp.com.uy/p/silla-ejecutiva-de-escritorio-donna-mesh-negra/4064/4064,0,1,0.0,3.0
sillas donna,https://districomp.com.uy/p/silla-ejecutiva-donna-arcobaleno-h1-negro-/4055/4055,0,2,0.0,25.0
sillas donna,https://districomp.com.uy/p/silla-ejecutiva-donna-modelo-x5-negra/4065/4065,0,1,0.0,3.0
sillas eames gris,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,11,0.0,3.909090909090909
sillas eames grises,https://districomp.com.uy/p/silla-donna-eames-gris-oscuro/4095/4095,0,2,0.0,3.0
